gene_id	isoform	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp145226_c0	seq4.p1	1	6	3	7	40	6
comp145227_c0	seq13.p1	76	41	43	3	0	0
comp145227_c0	seq18.p1	72	65	37	2	0	0
comp145227_c0	seq23.p1	48	31	17	0	0	0
comp145227_c0	seq26.p1	51	27	41	2	2	0
comp145227_c0	seq4.p1	134	44	64	7	2	2
comp145227_c0	seq5.p1	52	39	23	4	2	1
comp145227_c0	seq7.p1	79	40	35	2	1	0
comp145227_c0	seq8.p1	164	63	66	0	0	0
comp145227_c1	seq2.p1	23	5	6	0	0	0
comp145228_c0	seq2.p1	16	20	40	4	32	56
comp145228_c0	seq3.p1	18	20	23	7	15	33
comp145228_c0	seq4.p1	19	28	67	14	49	61
comp145228_c0	seq9.p1	23	21	35	5	32	28
comp145229_c1	seq4.p1	6	3	4	3	0	5
comp14522_c0	seq1.p1	6	1	8	3	0	2
comp145230_c0	seq1.p1	36	31	38	83	40	36
comp145231_c1	seq1.p1	251	219	140	126	43	110
comp145231_c1	seq2.p1	1526	829	939	924	526	765
comp145231_c1	seq4.p1	91	104	47	57	32	60
comp145232_c0	seq1.p1	195	85	220	151	92	222
comp145232_c2	seq1.p1	115	19	123	200	73	172
comp145232_c2	seq2.p1	51	14	61	77	36	91
comp145232_c4	seq1.p1	139	73	113	56	169	151
comp145232_c4	seq2.p1	100	91	97	95	158	259
comp145232_c5	seq1.p1	97	58	70	12	40	36
comp145232_c7	seq1.p1	169	161	88	24	98	90
comp145233_c0	seq1.p1	361	322	286	200	228	388
comp145233_c0	seq2.p1	48	40	53	28	48	65
comp145234_c2	seq1.p1	7	5	4	2	0	3
comp145234_c2	seq2.p1	3	3	5	3	5	4
comp145235_c0	seq1.p1	134	120	70	111	157	39
comp145235_c0	seq2.p1	78	74	50	54	84	26
comp145237_c0	seq1.p1	1947	1259	1444	402	1195	2004
comp145239_c0	seq1.p1	139	132	43	69	56	70
comp145239_c0	seq2.p1	366	304	94	122	75	79
comp145239_c1	seq1.p1	1695	1258	1649	846	976	1373
comp145240_c1	seq1.p1	22	19	0	14	16	0
comp145240_c1	seq13.p1	22	23	0	10	12	0
comp145240_c1	seq16.p1	26	34	0	19	29	0
comp145240_c1	seq2.p1	14	16	0	10	11	0
comp145240_c1	seq3.p1	13	16	0	9	19	0
comp145240_c3	seq1.p1	116	106	70	286	354	228
comp145240_c3	seq2.p1	81	85	81	184	266	260
comp145240_c3	seq3.p1	87	69	75	160	430	274
comp145240_c3	seq5.p1	69	42	43	124	491	126
comp145240_c3	seq6.p1	87	84	62	154	423	253
comp145241_c0	seq13.p1	23	18	33	1	0	11
comp145241_c0	seq3.p1	9	9	17	5	0	27
comp145241_c0	seq7.p1	11	8	5	1	0	16
comp145241_c0	seq8.p1	9	8	10	4	0	18
comp145242_c0	seq1.p1	419	314	287	159	118	122
comp145243_c0	seq4.p1	3	3	3	2	17	9
comp145244_c1	seq1.p1	139	129	188	316	2030	1756
comp145244_c1	seq2.p1	127	122	121	286	1987	1343
comp145244_c5	seq3.p1	17	17	22	50	20	52
comp145245_c0	seq1.p1	4097	3433	3605	2475	3268	4410
comp145245_c0	seq2.p1	430	478	381	177	947	596
comp145246_c0	seq1.p1	110	86	84	42	157	75
comp145246_c0	seq2.p1	107	81	72	33	81	61
comp145246_c0	seq3.p1	82	94	56	29	72	67
comp145246_c0	seq5.p1	16	10	15	1	11	11
comp145247_c1	seq10.p1	228	191	224	170	161	524
comp145247_c1	seq4.p1	289	232	286	203	103	665
comp145247_c1	seq5.p1	208	139	206	147	154	485
comp145247_c1	seq9.p1	252	214	246	201	131	636
comp145248_c0	seq1.p1	3	4	5	6	1	7
comp145249_c0	seq2.p1	121	102	118	46	68	154
comp145249_c0	seq3.p1	119	100	136	46	74	129
comp145249_c0	seq4.p1	161	122	148	56	57	187
comp145249_c0	seq5.p1	116	118	126	42	65	158
comp145249_c0	seq6.p1	162	144	152	51	89	154
comp145249_c0	seq8.p1	67	36	50	23	4	47
comp145249_c0	seq9.p1	158	100	142	56	71	164
comp145250_c0	seq1.p1	3	0	17	519	467	2
comp145250_c1	seq1.p1	1	0	5	281	208	1
comp145251_c0	seq1.p1	96	40	41	16	0	0
comp145251_c0	seq2.p1	17	6	4	2	0	0
comp145252_c0	seq1.p1	925	718	549	241	92	148
comp145252_c0	seq2.p1	120	156	100	23	26	30
comp145252_c2	seq1.p1	26	27	50	13	5	9
comp145253_c0	seq1.p1	14	40	0	4	33	0
comp145253_c0	seq2.p1	4	6	0	0	18	0
comp145254_c0	seq5.p1	162	126	169	0	0	0
comp145254_c0	seq8.p1	623	435	563	0	0	0
comp145255_c0	seq1.p1	25	46	87	1	12	45
comp145255_c0	seq2.p1	29	33	44	2	4	30
comp145256_c0	seq1.p1	140	109	37	29	8	7
comp145256_c0	seq2.p1	128	107	41	16	2	9
comp145257_c0	seq1.p1	4321	3318	2829	5012	3979	7374
comp145258_c0	seq1.p1	146	136	177	203	209	226
comp145258_c0	seq2.p1	146	133	130	230	165	200
comp145259_c0	seq1.p1	18	8	61	36	76	264
comp145259_c0	seq2.p1	36	26	65	42	66	323
comp145259_c1	seq1.p1	5	15	20	7	3	100
comp145259_c1	seq2.p1	12	17	4	24	2	8
comp145259_c1	seq3.p1	16	6	7	12	3	14
comp145259_c1	seq4.p1	2	3	3	5	3	0
comp145260_c0	seq1.p1	51	38	39	20	5	37
comp145260_c0	seq2.p1	56	25	28	20	3	38
comp145260_c0	seq3.p1	41	18	55	17	26	38
comp145260_c0	seq4.p1	45	19	66	17	31	41
comp145260_c0	seq7.p1	21	3	24	15	13	19
comp145260_c0	seq9.p1	6	14	6	6	1	12
comp145261_c0	seq2.p1	16	7	6	6	3	10
comp145262_c6	seq3.p1	1	2	4	1	2	4
comp145262_c6	seq5.p1	7	3	0	10	8	8
comp145263_c0	seq1.p1	2579	1941	1918	2939	2588	2731
comp145264_c1	seq1.p1	2358	1674	4491	595	1004	564
comp145264_c3	seq1.p1	287	230	568	98	165	84
comp145265_c0	seq1.p1	116	145	92	34	77	146
comp145265_c3	seq2.p1	98	99	160	24	68	93
comp145265_c3	seq3.p1	230	224	234	25	121	94
comp145265_c3	seq4.p1	153	79	138	60	138	175
comp145265_c3	seq5.p1	159	122	144	54	85	122
comp145266_c0	seq1.p1	8535	8398	7701	3269	5815	5398
comp145267_c2	seq13.p1	53	33	55	40	41	75
comp145269_c0	seq11.p1	54	41	51	17	82	45
comp145269_c0	seq12.p1	61	40	43	28	23	50
comp145269_c0	seq18.p1	22	11	27	13	12	24
comp145269_c0	seq35.p1	37	20	27	17	42	24
comp145269_c0	seq36.p1	36	19	30	16	19	35
comp145269_c0	seq44.p1	46	39	44	44	54	133
comp145269_c0	seq51.p1	29	38	32	11	25	42
comp145269_c0	seq52.p1	166	139	103	151	208	479
comp145269_c0	seq9.p1	21	17	34	9	37	31
comp145270_c3	seq6.p1	19	15	19	15	11	24
comp145271_c1	seq1.p1	487	436	410	324	460	458
comp145271_c1	seq2.p1	453	307	423	321	426	697
comp145271_c1	seq3.p1	419	373	305	306	414	574
comp145271_c1	seq4.p1	226	226	257	282	451	898
comp145272_c1	seq1.p1	4	3	3	1	0	3
comp145272_c4	seq1.p1	2	1	3	0	4	5
comp145272_c4	seq6.p1	2	5	7	8	10	13
comp145273_c0	seq1.p1	120	43	58	83	71	55
comp145273_c0	seq2.p1	249	97	184	80	111	247
comp145273_c1	seq1.p1	241	219	208	61	104	375
comp145273_c2	seq1.p1	201	131	194	108	67	244
comp145273_c3	seq1.p1	8	5	1	8	1	0
comp145273_c5	seq1.p1	155	55	68	50	33	72
comp145273_c6	seq1.p1	121	87	111	33	60	162
comp145273_c7	seq1.p1	186	97	177	47	82	235
comp145274_c0	seq1.p1	0	2	1	4	1	3
comp145276_c5	seq1.p1	720	733	783	287	433	384
comp145277_c0	seq1.p1	10	4	46	0	0	0
comp145277_c1	seq3.p1	15	8	54	0	0	0
comp145277_c1	seq4.p1	31	41	24	0	0	32
comp145278_c0	seq1.p1	0	2	0	1119	97	18
comp145278_c0	seq2.p1	3	2	0	97	78	1
comp145278_c0	seq3.p1	4	5	7	153	44	2
comp145278_c0	seq5.p1	2	3	1	68	42	1
comp145278_c0	seq7.p1	1	1	0	509	38	11
comp145279_c0	seq1.p1	494	375	249	440	457	285
comp145279_c0	seq2.p1	473	357	410	434	570	424
comp145280_c0	seq1.p1	111	111	88	23	53	0
comp145280_c0	seq2.p1	44	49	11	11	7	12
comp145280_c0	seq4.p1	161	157	97	39	33	1
comp145280_c0	seq5.p1	134	140	121	26	27	4
comp145280_c0	seq6.p1	85	86	44	23	26	3
comp145280_c0	seq7.p1	38	41	8	8	8	10
comp145281_c0	seq1.p1	21	9	13	0	0	0
comp145281_c0	seq19.p1	20	22	6	39	8	37
comp145283_c0	seq1.p1	1709	1604	1625	1851	2890	2253
comp145284_c0	seq1.p1	9	2	5	1	0	2
comp145284_c3	seq1.p1	21	12	32	12	19	45
comp145285_c0	seq11.p1	234	171	195	170	120	227
comp145285_c0	seq12.p1	124	80	95	83	94	115
comp145285_c0	seq13.p1	160	73	74	152	106	113
comp145285_c0	seq16.p1	58	39	32	36	26	55
comp145285_c0	seq2.p1	233	166	168	185	124	226
comp145285_c0	seq20.p1	256	192	166	194	124	238
comp145285_c0	seq4.p1	298	202	197	188	115	247
comp145285_c0	seq5.p1	242	206	129	209	220	191
comp145286_c0	seq1.p1	33	35	32	86	50	789
comp145286_c1	seq1.p1	528	584	145	2738	2189	2340
comp145286_c1	seq2.p1	323	324	286	1640	1176	4149
comp145287_c1	seq1.p1	177	184	127	400	401	265
comp145287_c1	seq4.p1	66	93	49	119	127	94
comp145287_c1	seq6.p1	255	240	185	843	736	416
comp145288_c1	seq18.p1	22	24	10	1	10	3
comp145288_c1	seq23.p1	55	54	27	3	6	9
comp145288_c1	seq25.p1	59	66	52	3	1	27
comp145288_c1	seq3.p1	25	38	18	1	0	5
comp145288_c1	seq4.p1	94	64	58	7	13	18
comp145288_c1	seq9.p1	16	29	11	0	0	2
comp145289_c0	seq3.p1	6	4	4	14	6	6
comp145290_c1	seq10.p1	504	422	484	552	980	1077
comp145290_c1	seq2.p1	457	406	457	521	892	919
comp145290_c1	seq3.p1	670	606	576	549	858	1305
comp145290_c1	seq4.p1	542	500	541	651	1046	1159
comp145290_c1	seq7.p1	469	387	419	516	988	994
comp145290_c1	seq9.p1	1547	1188	1479	1327	1960	2738
comp145291_c0	seq1.p1	1854	1469	1709	2740	3127	2782
comp145291_c0	seq2.p1	1587	1481	1283	2128	2867	2169
comp145292_c0	seq3.p1	214	149	221	90	347	467
comp145292_c1	seq1.p1	16	7	10	40	30	34
comp145293_c0	seq1.p1	1232	1009	832	781	803	839
comp145294_c0	seq10.p1	8	12	6	51	27	32
comp145294_c0	seq12.p1	8	4	2	38	25	41
comp145294_c0	seq2.p1	1	15	7	65	30	33
comp145294_c0	seq4.p1	3	6	6	44	25	34
comp145294_c0	seq6.p1	5	12	5	50	22	32
comp145295_c1	seq1.p1	742	660	616	3406	2190	3397
comp145295_c1	seq10.p1	210	146	343	371	288	106
comp145295_c1	seq11.p2	131	91	114	136	4233	19
comp145295_c1	seq12.p1	26	17	22	120	600	53
comp145295_c1	seq3.p1	2	1	4	1938	1092	1796
comp145295_c1	seq5.p1	4	2	0	1640	1081	1670
comp145295_c1	seq6.p1	124	125	19	2630	35	76
comp145295_c1	seq8.p1	0	1	0	1696	1216	1608
comp145295_c1	seq9.p1	404	347	313	3291	2135	3079
comp145296_c0	seq1.p1	174	151	93	188	317	156
comp145296_c1	seq1.p1	1231	1045	1067	562	794	1364
comp145296_c1	seq2.p1	645	621	593	384	413	868
comp145297_c0	seq1.p1	4	4	4	5	1	6
comp145297_c1	seq1.p1	7	14	15	1	4	7
comp145297_c1	seq5.p1	4	4	8	10	4	2
comp145297_c1	seq6.p1	11	10	14	0	5	10
comp145298_c1	seq1.p1	126	46	100	124	24	116
comp145298_c2	seq1.p1	1675	1397	1843	1074	2273	1266
comp145299_c0	seq1.p1	4	3	9	7	4	6
comp145299_c0	seq3.p1	14	8	7	9	12	9
comp145300_c0	seq1.p1	4744	4627	3455	1522	2785	1471
comp145301_c3	seq3.p1	11	4	5	14	2	11
comp145302_c0	seq1.p1	297	214	250	34	147	274
comp145302_c2	seq1.p1	191	122	164	132	246	294
comp145302_c3	seq1.p1	105	46	92	43	81	134
comp145302_c3	seq2.p1	51	38	54	33	102	95
comp145303_c0	seq1.p1	262	224	178	84	241	373
comp145303_c2	seq1.p1	147	67	126	36	85	181
comp145305_c0	seq10.p1	40	30	27	37	57	8
comp145305_c0	seq11.p1	3	1	4	1	67	1
comp145305_c0	seq2.p1	14	8	10	10	9	22
comp145305_c0	seq5.p1	0	0	1	3	153	1
comp145305_c0	seq8.p1	23	13	24	20	16	25
comp145306_c0	seq2.p1	836	590	788	152	217	97
comp145306_c0	seq4.p1	451	357	468	109	148	82
comp145307_c2	seq1.p1	834	766	836	736	918	1447
comp145308_c0	seq1.p1	357	258	250	417	643	581
comp145308_c0	seq2.p1	179	169	135	145	205	240
comp145309_c0	seq1.p1	1254	1088	844	1053	1750	1309
comp145309_c0	seq2.p1	1236	1152	1105	1177	1496	1602
comp145309_c0	seq3.p1	610	433	682	756	607	1059
comp145310_c0	seq1.p1	3	3	3	3	9	2
comp145311_c0	seq1.p1	274	188	229	92	153	280
comp145311_c1	seq1.p1	66	46	68	4	0	12
comp145311_c3	seq1.p1	147	26	142	108	81	188
comp145311_c5	seq1.p1	42	12	45	18	19	80
comp145311_c5	seq2.p1	106	37	50	32	47	70
comp145311_c6	seq1.p1	172	44	169	148	140	235
comp145311_c6	seq2.p1	105	103	93	26	61	101
comp145312_c0	seq1.p1	12	13	18	12	7	36
comp145312_c0	seq3.p1	8	7	14	1	10	40
comp145312_c0	seq4.p1	9	11	22	6	13	18
comp145313_c1	seq1.p1	39	35	36	112	56	41
comp145313_c1	seq2.p1	31	43	43	93	54	34
comp145313_c1	seq3.p1	37	22	18	51	26	27
comp145314_c0	seq2.p1	14	12	5	2	4	4
comp145314_c0	seq3.p1	42	31	22	7	4	14
comp145314_c0	seq5.p1	39	25	31	3	5	3
comp145314_c0	seq6.p1	14	18	7	5	4	8
comp145315_c1	seq1.p1	35	30	52	9	11	42
comp145315_c1	seq2.p2	26	11	22	5	8	25
comp145315_c1	seq3.p1	39	54	61	12	11	49
comp145315_c1	seq4.p1	7	4	8	0	1	3
comp145315_c2	seq1.p1	7	9	2	4	11	9
comp145315_c2	seq2.p1	3	6	0	3	11	4
comp145316_c0	seq1.p1	9	5	2	9	8	11
comp145319_c0	seq3.p1	23	11	6	13	8	4
comp145319_c0	seq7.p1	8	7	12	15	7	10
comp145319_c0	seq9.p1	7	5	6	12	6	4
comp145320_c0	seq1.p1	84	93	88	146	288	256
comp145320_c0	seq2.p1	45	39	31	47	68	92
comp145320_c0	seq3.p1	149	127	112	196	311	410
comp145320_c0	seq5.p1	148	126	106	228	280	450
comp145320_c0	seq7.p1	96	95	67	177	301	313
comp145321_c1	seq13.p1	88	102	114	23	3	43
comp145321_c1	seq16.p1	99	106	117	25	1	54
comp145321_c1	seq21.p1	116	120	112	37	1	53
comp145321_c1	seq22.p1	116	131	125	25	12	72
comp145321_c1	seq29.p1	204	226	1	1	2	0
comp145321_c1	seq34.p1	493	625	3	3	1	6
comp145321_c1	seq42.p1	160	185	0	0	0	0
comp145321_c1	seq5.p1	138	130	43	6	13	49
comp145321_c1	seq76.p1	186	228	58	24	1	95
comp145322_c0	seq2.p1	6	8	6	26	16	37
comp145323_c1	seq1.p1	167	168	172	86	171	204
comp145323_c1	seq2.p1	222	222	269	101	213	241
comp145324_c0	seq1.p1	579	402	481	428	523	460
comp145326_c1	seq1.p1	192	196	141	417	349	578
comp145327_c5	seq1.p1	819	556	664	579	608	816
comp145327_c5	seq2.p1	991	604	791	608	661	967
comp145327_c5	seq3.p1	1076	692	839	537	1198	983
comp145327_c5	seq4.p1	887	571	724	560	608	914
comp145327_c6	seq1.p1	12965	12218	9890	1165	73	219
comp145329_c0	seq1.p1	6	8	9	32	67	88
comp145329_c0	seq10.p1	9	21	10	38	142	129
comp145329_c0	seq15.p1	5	1	59	3	19	30
comp145329_c0	seq5.p1	15	25	29	59	80	151
comp145329_c0	seq7.p1	15	14	18	47	97	139
comp145330_c0	seq1.p1	829	928	934	416	892	1167
comp145331_c0	seq1.p1	22	27	12	1350	2296	722
comp145331_c0	seq2.p1	6	3	3	215	236	172
comp145331_c0	seq3.p1	26	19	14	876	1353	540
comp145332_c0	seq1.p1	319	275	327	382	354	368
comp145332_c0	seq2.p1	395	303	378	417	360	424
comp145333_c0	seq1.p1	5	4	2	1	16	9
comp145333_c0	seq11.p1	10	3	90	39	8	16
comp145333_c0	seq2.p1	7	7	1	2	51	5
comp145333_c0	seq4.p1	6	1	0	0	58	2
comp145333_c0	seq7.p1	4	15	3	0	40	11
comp145333_c0	seq8.p1	3	6	0	1	7	9
comp145334_c1	seq1.p1	285	219	258	304	370	633
comp145334_c1	seq2.p1	205	167	216	228	412	447
comp145335_c0	seq1.p1	3866	3736	1893	2613	3623	2873
comp145336_c0	seq1.p1	28	19	65	0	0	41
comp145336_c0	seq2.p1	42	39	67	0	2	45
comp145337_c1	seq1.p1	157	75	100	32	10	10
comp145338_c1	seq1.p1	2875	2348	2274	3113	3617	3086
comp145338_c2	seq1.p1	252	296	186	284	361	355
comp145339_c0	seq6.p1	1878	2118	1766	919	1797	3280
comp145339_c2	seq1.p1	7439	6547	5473	2215	1569	2499
comp145340_c0	seq2.p1	1	0	0	1	23	0
comp145340_c0	seq9.p1	11	16	4	14	52	23
comp145341_c0	seq14.p1	14	13	8	3	2	14
comp145341_c0	seq17.p1	19	31	14	10	7	27
comp145341_c0	seq21.p1	2	4	1	0	1	5
comp145341_c0	seq22.p1	11	11	14	7	3	5
comp145341_c0	seq23.p1	19	10	8	4	5	18
comp145341_c0	seq27.p1	18	10	15	2	10	19
comp145341_c0	seq37.p1	23	22	22	10	10	50
comp145341_c0	seq5.p1	26	19	34	10	5	26
comp145341_c0	seq6.p1	21	15	15	5	5	14
comp145341_c0	seq7.p1	4	1	4	3	1	5
comp145341_c0	seq9.p1	3	2	1	2	1	3
comp145342_c0	seq1.p1	43	20	31	18	5	23
comp145343_c0	seq1.p1	746	529	756	713	951	1263
comp145344_c0	seq1.p1	38	37	26	21	37	28
comp145344_c0	seq2.p1	47	35	16	32	37	32
comp145344_c0	seq3.p1	23	9	16	10	20	20
comp145344_c0	seq5.p1	5	1	3	3	7	3
comp145346_c1	seq1.p1	85	71	94	71	167	173
comp145346_c3	seq1.p1	40	26	70	19	72	62
comp145346_c3	seq2.p1	38	15	28	16	35	38
comp145346_c6	seq1.p1	39	22	46	12	35	32
comp145346_c6	seq2.p1	6	4	10	8	14	8
comp145347_c0	seq10.p1	6	5	30	2	21	25
comp145347_c0	seq17.p1	22	9	27	15	8	14
comp145347_c0	seq2.p1	29	8	26	20	1	30
comp145347_c0	seq4.p1	30	12	33	18	2	23
comp145349_c0	seq1.p1	269	230	163	216	138	205
comp145349_c0	seq3.p1	307	225	138	229	158	184
comp145349_c0	seq4.p1	337	252	249	241	164	328
comp145349_c0	seq5.p1	34	24	37	67	68	118
comp145350_c0	seq1.p1	292	329	476	257	132	77
comp145350_c0	seq2.p1	270	298	509	247	241	87
comp145351_c0	seq1.p1	5266	4022	4047	5014	5471	7910
comp145351_c1	seq1.p1	7750	5334	5330	6774	5180	4185
comp145352_c0	seq1.p1	10	13	10	5	9	15
comp145352_c0	seq11.p1	15	14	8	3	3	9
comp145352_c0	seq16.p1	2	3	1	1	0	3
comp145352_c0	seq20.p1	1	0	0	4	0	0
comp145352_c0	seq29.p1	18	5	4	3	2	10
comp145352_c0	seq32.p1	18	17	12	4	4	32
comp145352_c0	seq37.p1	17	13	10	0	2	16
comp145352_c0	seq41.p1	14	10	3	5	3	8
comp145352_c0	seq57.p1	10	11	3	2	3	6
comp145352_c0	seq61.p1	13	12	10	1	7	14
comp145352_c0	seq64.p1	18	11	6	3	3	15
comp145352_c0	seq67.p1	23	27	16	4	5	26
comp145352_c0	seq79.p1	6	3	1	3	0	2
comp145352_c0	seq87.p1	9	10	4	2	1	10
comp145352_c0	seq89.p1	3	6	8	2	3	10
comp145353_c0	seq2.p1	32	23	260	14	159	288
comp145353_c1	seq1.p1	31	20	302	0	0	261
comp145353_c1	seq2.p1	95	60	169	0	1	198
comp145353_c1	seq3.p1	48	20	2	20	101	0
comp145353_c1	seq4.p1	18	14	207	0	4	225
comp145353_c1	seq6.p1	232	104	2	105	981	3
comp145353_c1	seq7.p1	0	1	658	1	285	691
comp145354_c1	seq1.p1	24	43	18	3	4	2
comp145354_c1	seq2.p1	26	29	10	2	3	0
comp145354_c1	seq3.p1	16	26	15	0	2	1
comp145354_c1	seq4.p1	64	47	44	5	4	1
comp145354_c1	seq5.p1	84	65	55	5	2	1
comp145354_c2	seq1.p1	5	5	3	1	1	0
comp145355_c0	seq1.p1	421	470	482	279	208	68
comp145356_c0	seq1.p1	128	62	110	109	69	141
comp145356_c1	seq1.p2	138	66	132	84	159	217
comp145356_c1	seq2.p1	62	38	47	20	32	75
comp145356_c3	seq2.p1	100	37	84	85	72	93
comp145356_c4	seq1.p1	68	42	65	27	17	46
comp145356_c4	seq2.p1	175	66	189	136	72	131
comp145357_c1	seq1.p1	3397	2883	3493	2221	2757	3186
comp145358_c1	seq1.p1	263	189	149	1	1	3
comp145359_c0	seq1.p1	110	90	85	65	91	88
comp145359_c0	seq2.p1	103	78	58	49	58	72
comp145360_c1	seq6.p1	6	3	3	2	5	7
comp145361_c0	seq1.p1	110	76	86	96	149	207
comp145361_c0	seq2.p1	104	89	107	110	138	208
comp145361_c0	seq3.p1	37	24	40	24	115	90
comp145361_c0	seq4.p1	79	58	64	71	95	146
comp145361_c0	seq5.p1	110	58	82	98	97	176
comp145361_c0	seq6.p1	60	38	43	26	44	79
comp145363_c0	seq1.p1	43	42	33	11	17	25
comp145363_c0	seq2.p1	47	42	23	3	23	29
comp145363_c0	seq3.p1	26	48	35	4	17	24
comp145363_c0	seq4.p1	52	40	26	9	18	44
comp145364_c0	seq1.p1	1684	1397	1550	1890	1966	2286
comp145364_c1	seq1.p1	218	264	179	68	228	338
comp145365_c0	seq1.p1	84	71	46	51	200	58
comp145365_c0	seq2.p1	335	302	170	223	209	231
comp145365_c0	seq3.p1	90	55	40	48	65	35
comp145366_c1	seq10.p1	62	60	47	10	68	43
comp145366_c1	seq11.p1	60	59	47	44	19	45
comp145366_c1	seq2.p1	86	63	60	21	58	52
comp145366_c1	seq5.p1	75	67	69	31	17	56
comp145366_c1	seq7.p1	66	55	51	16	74	53
comp145366_c1	seq8.p1	78	89	62	43	19	53
comp145366_c6	seq1.p1	41	53	43	27	22	32
comp145367_c0	seq1.p1	30	18	28	81	18	2
comp145367_c0	seq3.p1	208	137	154	227	81	27
comp145367_c0	seq4.p1	239	137	166	449	104	28
comp145367_c0	seq5.p1	130	110	94	221	66	19
comp145368_c0	seq1.p1	190	59	188	94	155	206
comp145368_c0	seq2.p1	171	85	191	77	138	218
comp145368_c1	seq1.p1	399	208	421	366	473	955
comp145369_c0	seq1.p1	4349	2574	3283	2117	2639	2498
comp145371_c1	seq1.p1	204	143	96	1312	830	533
comp145371_c1	seq10.p1	290	271	293	30	24	399
comp145371_c1	seq13.p1	408	313	299	154	78	315
comp145371_c1	seq2.p1	239	231	191	25	24	297
comp145371_c1	seq4.p1	237	240	219	14	17	281
comp145371_c1	seq5.p1	481	363	372	38	27	298
comp145371_c1	seq6.p1	404	350	385	34	26	281
comp145372_c0	seq1.p1	1	0	12	1	14	8
comp145373_c0	seq1.p1	0	10	0	1	6	1
comp145373_c0	seq2.p1	1	8	1	0	0	3
comp145374_c0	seq2.p1	287	247	305	285	255	412
comp145374_c1	seq13.p1	357	325	268	190	244	238
comp145374_c1	seq15.p1	235	250	178	115	171	218
comp145374_c1	seq2.p1	28	35	49	20	22	94
comp145374_c1	seq3.p1	186	152	166	232	259	289
comp145374_c1	seq4.p1	189	172	174	211	190	227
comp145374_c1	seq6.p1	179	142	190	296	244	374
comp145374_c1	seq9.p1	243	206	193	113	166	209
comp145374_c3	seq1.p1	7	10	19	11	5	37
comp145374_c3	seq2.p1	3	2	10	4	22	12
comp145374_c3	seq3.p1	7	2	15	6	27	17
comp145375_c2	seq1.p1	96	63	58	17	9	28
comp145375_c2	seq2.p1	33	32	17	6	1	6
comp145375_c2	seq3.p1	141	95	109	35	20	38
comp145375_c2	seq4.p1	7	12	3	3	0	2
comp145375_c2	seq5.p1	14	8	8	2	1	1
comp145376_c0	seq14.p1	22	23	10	11	10	25
comp145376_c0	seq16.p1	14	10	1	5	6	14
comp145376_c0	seq28.p1	3	7	1	3	4	5
comp145376_c0	seq7.p1	45	56	13	20	9	31
comp145376_c0	seq8.p1	11	5	2	9	2	7
comp145377_c0	seq1.p1	77	69	86	15	19	102
comp145377_c0	seq3.p1	71	72	100	14	31	89
comp145377_c0	seq4.p1	75	81	87	12	22	102
comp145378_c2	seq2.p1	6	9	4	3	7	5
comp145378_c2	seq3.p1	11	5	3	11	9	11
comp145378_c2	seq6.p1	16	11	9	3	17	4
comp145379_c0	seq1.p1	67	23	57	55	45	59
comp145379_c2	seq11.p1	49	47	80	72	8	132
comp145379_c2	seq12.p1	28	15	26	22	8	81
comp145379_c2	seq14.p1	53	45	54	50	14	109
comp145379_c2	seq15.p1	48	38	54	66	13	145
comp145379_c2	seq17.p1	25	27	25	21	7	51
comp145379_c2	seq6.p1	94	63	78	82	37	148
comp145379_c2	seq7.p1	35	19	21	17	9	59
comp145379_c2	seq8.p1	14	12	21	20	2	39
comp145379_c2	seq9.p1	25	18	13	10	6	32
comp145379_c5	seq1.p1	50	20	44	43	50	70
comp145380_c0	seq1.p1	74	56	94	51	34	144
comp145380_c0	seq2.p1	64	40	80	22	21	129
comp145380_c0	seq3.p1	2	0	43	0	19	43
comp145380_c2	seq10.p1	108	65	141	37	25	285
comp145380_c2	seq11.p1	29	25	49	3	2	23
comp145380_c2	seq3.p1	59	50	37	16	6	85
comp145380_c2	seq6.p1	82	45	71	14	10	66
comp145380_c2	seq7.p1	23	19	1	8	0	0
comp145381_c1	seq1.p1	457	371	395	15	7	1
comp145382_c0	seq1.p1	264	215	228	109	136	289
comp145383_c0	seq1.p1	11	12	6	26	15	9
comp145383_c1	seq2.p1	0	3	3	0	3	0
comp145383_c1	seq3.p1	3	3	3	4	8	3
comp145383_c1	seq4.p1	4	3	3	4	7	4
comp145384_c0	seq1.p1	368	333	235	93	207	310
comp145384_c0	seq3.p1	417	407	306	189	347	350
comp145385_c0	seq1.p1	655	399	388	263	101	70
comp145385_c0	seq2.p1	568	321	314	211	113	60
comp145386_c0	seq10.p1	20	21	13	8	16	10
comp145386_c0	seq12.p1	19	9	8	3	9	10
comp145386_c0	seq14.p1	26	37	27	12	10	13
comp145386_c0	seq19.p1	35	28	17	10	8	12
comp145386_c0	seq3.p1	60	38	41	17	14	34
comp145386_c0	seq4.p1	29	19	24	6	28	22
comp145386_c0	seq5.p1	48	36	38	18	28	26
comp145386_c0	seq8.p1	36	23	29	10	20	18
comp145386_c0	seq9.p1	11	27	7	8	20	8
comp145387_c0	seq1.p1	6446	4257	4944	3580	2820	1400
comp145388_c0	seq1.p1	420	266	417	445	515	421
comp145388_c1	seq1.p1	447	442	423	384	432	472
comp145389_c0	seq1.p1	3593	2568	3047	3910	5589	6105
comp145390_c0	seq6.p1	3106	5918	2682	1773	2330	6481
comp145391_c0	seq1.p1	876	723	684	374	495	549
