gene_id	gameto_1	gameto_2	sporo_5	sporo_6
AagrBONN_evm.TU.Sc2ySwM_117.3352	1825	3287	2804	10843
AagrBONN_evm.TU.Sc2ySwM_117.3353	583	1332	1476	5273
AagrBONN_evm.TU.Sc2ySwM_117.3354	294	449	846	869
AagrBONN_evm.TU.Sc2ySwM_117.3355	149	277	420	1457
AagrBONN_evm.TU.Sc2ySwM_117.3356	576	637	1205	3979
AagrBONN_evm.TU.Sc2ySwM_117.3357	1998	2691	4841	18276
AagrBONN_evm.TU.Sc2ySwM_117.3358	669	1074	4955	10552
AagrBONN_evm.TU.Sc2ySwM_117.3359	915	1213	2627	12462
AagrBONN_evm.TU.Sc2ySwM_117.336	56	80	119	416
AagrBONN_evm.TU.Sc2ySwM_117.3360	1127	1656	2097	8125
AagrBONN_evm.TU.Sc2ySwM_117.3361	54	121	187	722
AagrBONN_evm.TU.Sc2ySwM_117.3362	1138	1938	12113	20319
AagrBONN_evm.TU.Sc2ySwM_117.3363	33	64	214	133
AagrBONN_evm.TU.Sc2ySwM_117.3364	104	30	180	542
AagrBONN_evm.TU.Sc2ySwM_117.3365	194	217	536	1739
AagrBONN_evm.TU.Sc2ySwM_117.3366	585	870	1795	5388
AagrBONN_evm.TU.Sc2ySwM_117.3367	329	435	668	554
AagrBONN_evm.TU.Sc2ySwM_117.3368	542	770	895	3103
AagrBONN_evm.TU.Sc2ySwM_117.3369	1181	2057	2938	5240
AagrBONN_evm.TU.Sc2ySwM_117.337	52	108	152	72
AagrBONN_evm.TU.Sc2ySwM_117.3370	700	967	1554	4965
AagrBONN_evm.TU.Sc2ySwM_117.3371	195	310	455	1297
AagrBONN_evm.TU.Sc2ySwM_117.3372	103	200	723	2715
AagrBONN_evm.TU.Sc2ySwM_117.3373	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_117.3374	734	1387	2039	8409
AagrBONN_evm.TU.Sc2ySwM_117.3375	58	136	222	1318
AagrBONN_evm.TU.Sc2ySwM_117.3376	25	22	52	107
AagrBONN_evm.TU.Sc2ySwM_117.3377	338	569	903	2838
AagrBONN_evm.TU.Sc2ySwM_117.3378	447	681	891	1236
AagrBONN_evm.TU.Sc2ySwM_117.3379	386	537	1932	6164
AagrBONN_evm.TU.Sc2ySwM_117.338	2	6	8	32
AagrBONN_evm.TU.Sc2ySwM_117.3380	0	0	9	21
AagrBONN_evm.TU.Sc2ySwM_117.3381	189	328	406	2479
AagrBONN_evm.TU.Sc2ySwM_117.3382	321	294	12869	30323
AagrBONN_evm.TU.Sc2ySwM_117.3383	391	600	42423	62498
AagrBONN_evm.TU.Sc2ySwM_117.3384	176	194	626	1564
AagrBONN_evm.TU.Sc2ySwM_117.3385	3	7	11	0
AagrBONN_evm.TU.Sc2ySwM_117.3386	262	445	523	1228
AagrBONN_evm.TU.Sc2ySwM_117.3387	0	0	12	50
AagrBONN_evm.TU.Sc2ySwM_117.3388	0	1	1	0
AagrBONN_evm.TU.Sc2ySwM_117.3389	107	144	208	859
AagrBONN_evm.TU.Sc2ySwM_117.339	0	0	6	1
AagrBONN_evm.TU.Sc2ySwM_117.3390	184	333	628	2153
AagrBONN_evm.TU.Sc2ySwM_117.3391	272	298	472	1744
AagrBONN_evm.TU.Sc2ySwM_117.3392	112	134	175	736
AagrBONN_evm.TU.Sc2ySwM_117.3393	9239	14499	18866	48005
AagrBONN_evm.TU.Sc2ySwM_117.3394	15	10	67	60
AagrBONN_evm.TU.Sc2ySwM_117.3395	176	305	531	2424
AagrBONN_evm.TU.Sc2ySwM_117.3396	1221	1827	1878	2706
AagrBONN_evm.TU.Sc2ySwM_117.3397	833	1516	9035	27103
AagrBONN_evm.TU.Sc2ySwM_117.3398	1074	1490	2067	6063
AagrBONN_evm.TU.Sc2ySwM_117.3399	422	566	729	1855
AagrBONN_evm.TU.Sc2ySwM_117.34	313	543	313	206
AagrBONN_evm.TU.Sc2ySwM_117.340	0	0	4	0
AagrBONN_evm.TU.Sc2ySwM_117.3400	384	552	684	3171
AagrBONN_evm.TU.Sc2ySwM_117.3401	196	385	405	843
AagrBONN_evm.TU.Sc2ySwM_117.3402	22	19	40	237
AagrBONN_evm.TU.Sc2ySwM_117.3403	1201	873	2296	13291
AagrBONN_evm.TU.Sc2ySwM_117.3404	570	679	881	3459
AagrBONN_evm.TU.Sc2ySwM_117.3405	511	850	1321	4953
AagrBONN_evm.TU.Sc2ySwM_117.3407	346	529	794	2638
AagrBONN_evm.TU.Sc2ySwM_117.3408	156	238	1026	1871
AagrBONN_evm.TU.Sc2ySwM_117.3409	27	25	73	294
AagrBONN_evm.TU.Sc2ySwM_117.341	150	193	294	688
AagrBONN_evm.TU.Sc2ySwM_117.3410	692	781	1811	5592
AagrBONN_evm.TU.Sc2ySwM_117.3411	929	1457	1092	3396
AagrBONN_evm.TU.Sc2ySwM_117.3412	3076	3262	5775	27335
AagrBONN_evm.TU.Sc2ySwM_117.3413	4247	7063	3384	9332
AagrBONN_evm.TU.Sc2ySwM_117.3414	991	1629	1780	3047
AagrBONN_evm.TU.Sc2ySwM_117.3415	2771	3431	5376	4881
AagrBONN_evm.TU.Sc2ySwM_117.3416	0	2	12	50
AagrBONN_evm.TU.Sc2ySwM_117.3417	0	0	3	22
AagrBONN_evm.TU.Sc2ySwM_117.3418	10	16	17	63
AagrBONN_evm.TU.Sc2ySwM_117.3419	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.342	247	332	1916	4808
AagrBONN_evm.TU.Sc2ySwM_117.3420	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_117.3421	2	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.3422	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3423	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.3424	0	0	32	25
AagrBONN_evm.TU.Sc2ySwM_117.3425	0	2	5	6
AagrBONN_evm.TU.Sc2ySwM_117.3426	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3427	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3428	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3429	270	309	493	2605
AagrBONN_evm.TU.Sc2ySwM_117.343	168	287	1453	3554
AagrBONN_evm.TU.Sc2ySwM_117.3430	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3431	46	40	63	298
AagrBONN_evm.TU.Sc2ySwM_117.3432	3	0	1	3
AagrBONN_evm.TU.Sc2ySwM_117.3433	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3434	59	70	130	12
AagrBONN_evm.TU.Sc2ySwM_117.3435	733	1301	2106	5258
AagrBONN_evm.TU.Sc2ySwM_117.3436	155	203	546	258
AagrBONN_evm.TU.Sc2ySwM_117.3437	198	302	742	1373
AagrBONN_evm.TU.Sc2ySwM_117.3438	164	203	395	1261
AagrBONN_evm.TU.Sc2ySwM_117.3439	2090	2439	3977	13889
AagrBONN_evm.TU.Sc2ySwM_117.344	283	574	801	1633
AagrBONN_evm.TU.Sc2ySwM_117.3440	3106	4869	5954	27402
AagrBONN_evm.TU.Sc2ySwM_117.3441	2991	4491	5722	14938
AagrBONN_evm.TU.Sc2ySwM_117.3442	66	92	372	657
AagrBONN_evm.TU.Sc2ySwM_117.3443	150	350	297	1530
AagrBONN_evm.TU.Sc2ySwM_117.3444	552	641	430	395
AagrBONN_evm.TU.Sc2ySwM_117.3445	636	1019	354	176
AagrBONN_evm.TU.Sc2ySwM_117.3446	8	11	2	0
AagrBONN_evm.TU.Sc2ySwM_117.3447	7	9	32	92
AagrBONN_evm.TU.Sc2ySwM_117.3448	1	0	10	0
AagrBONN_evm.TU.Sc2ySwM_117.3449	1060	1920	1616	5892
AagrBONN_evm.TU.Sc2ySwM_117.345	578	736	1121	3328
AagrBONN_evm.TU.Sc2ySwM_117.3450	102	144	288	890
AagrBONN_evm.TU.Sc2ySwM_117.3451	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_117.3452	3	6	20	4
AagrBONN_evm.TU.Sc2ySwM_117.3453	0	2	3	9
AagrBONN_evm.TU.Sc2ySwM_117.3454	2169	2219	4294	18533
AagrBONN_evm.TU.Sc2ySwM_117.3455	96	164	427	2007
AagrBONN_evm.TU.Sc2ySwM_117.3456	111	84	194	936
AagrBONN_evm.TU.Sc2ySwM_117.3457	0	7	2	63
AagrBONN_evm.TU.Sc2ySwM_117.3458	54	83	19	0
AagrBONN_evm.TU.Sc2ySwM_117.3459	333	524	565	2404
AagrBONN_evm.TU.Sc2ySwM_117.346	1144	1664	3958	15489
AagrBONN_evm.TU.Sc2ySwM_117.3460	242	323	8	0
AagrBONN_evm.TU.Sc2ySwM_117.3461	15	14	10	1
AagrBONN_evm.TU.Sc2ySwM_117.3462	272	340	49	42
AagrBONN_evm.TU.Sc2ySwM_117.3463	150	258	48	118
AagrBONN_evm.TU.Sc2ySwM_117.3464	23	18	2	35
AagrBONN_evm.TU.Sc2ySwM_117.3465	11	12	15	60
AagrBONN_evm.TU.Sc2ySwM_117.3466	4	29	10	6
AagrBONN_evm.TU.Sc2ySwM_117.3467	1	6	4	0
AagrBONN_evm.TU.Sc2ySwM_117.3468	15	11	22	18
AagrBONN_evm.TU.Sc2ySwM_117.3469	186	317	218	1034
AagrBONN_evm.TU.Sc2ySwM_117.347	505	800	985	1844
AagrBONN_evm.TU.Sc2ySwM_117.3470	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3471	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3472	6	18	9	24
AagrBONN_evm.TU.Sc2ySwM_117.3473	11	26	23	11
AagrBONN_evm.TU.Sc2ySwM_117.3474	2	1	4	1
AagrBONN_evm.TU.Sc2ySwM_117.3475	12	10	8	5
AagrBONN_evm.TU.Sc2ySwM_117.3476	11	20	15	62
AagrBONN_evm.TU.Sc2ySwM_117.3477	253	324	328	613
AagrBONN_evm.TU.Sc2ySwM_117.3478	6	17	16	100
AagrBONN_evm.TU.Sc2ySwM_117.3479	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.348	13	4	22	39
AagrBONN_evm.TU.Sc2ySwM_117.3480	76	148	40	213
AagrBONN_evm.TU.Sc2ySwM_117.3481	41	90	19	75
AagrBONN_evm.TU.Sc2ySwM_117.3482	19	19	7	0
AagrBONN_evm.TU.Sc2ySwM_117.3483	155	228	15	11
AagrBONN_evm.TU.Sc2ySwM_117.3484	27	36	3	2
AagrBONN_evm.TU.Sc2ySwM_117.3485	19	47	3	12
AagrBONN_evm.TU.Sc2ySwM_117.3486	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_117.3487	378	435	635	1668
AagrBONN_evm.TU.Sc2ySwM_117.3488	36	44	63	257
AagrBONN_evm.TU.Sc2ySwM_117.3489	14	5	28	27
AagrBONN_evm.TU.Sc2ySwM_117.349	2	6	37	42
AagrBONN_evm.TU.Sc2ySwM_117.3490	205	273	2	0
AagrBONN_evm.TU.Sc2ySwM_117.3491	24	29	26	1
AagrBONN_evm.TU.Sc2ySwM_117.3492	3	6	3	6
AagrBONN_evm.TU.Sc2ySwM_117.3493__3494	1179	1645	158	99
AagrBONN_evm.TU.Sc2ySwM_117.3495	0	0	14	2
AagrBONN_evm.TU.Sc2ySwM_117.3496	415	208	423	1632
AagrBONN_evm.TU.Sc2ySwM_117.3497	268	426	350	1551
AagrBONN_evm.TU.Sc2ySwM_117.3498	745	1257	275	1591
AagrBONN_evm.TU.Sc2ySwM_117.3499	154	150	141	803
AagrBONN_evm.TU.Sc2ySwM_117.35	419	683	716	2555
AagrBONN_evm.TU.Sc2ySwM_117.350	9193	12852	52	2
AagrBONN_evm.TU.Sc2ySwM_117.3500	41	61	10	4
AagrBONN_evm.TU.Sc2ySwM_117.3501	205	279	1	1
AagrBONN_evm.TU.Sc2ySwM_117.3502	345	555	691	4002
AagrBONN_evm.TU.Sc2ySwM_117.3503	614	853	3144	11612
AagrBONN_evm.TU.Sc2ySwM_117.3504	209	279	34	72
AagrBONN_evm.TU.Sc2ySwM_117.3505	1881	2390	39	93
AagrBONN_evm.TU.Sc2ySwM_117.3506	362	395	477	2807
AagrBONN_evm.TU.Sc2ySwM_117.3507	472	763	973	3552
AagrBONN_evm.TU.Sc2ySwM_117.3508	130	263	393	1082
AagrBONN_evm.TU.Sc2ySwM_117.3509	672	884	1396	8560
AagrBONN_evm.TU.Sc2ySwM_117.351	88	180	185	276
AagrBONN_evm.TU.Sc2ySwM_117.3510	608	873	1965	8530
AagrBONN_evm.TU.Sc2ySwM_117.3511	417	680	1143	3945
AagrBONN_evm.TU.Sc2ySwM_117.3512	2214	3437	5254	24487
AagrBONN_evm.TU.Sc2ySwM_117.3514	264	368	618	1804
AagrBONN_evm.TU.Sc2ySwM_117.3515	169	245	345	882
AagrBONN_evm.TU.Sc2ySwM_117.3516	450	618	916	2882
AagrBONN_evm.TU.Sc2ySwM_117.3517	531	749	2651	10732
AagrBONN_evm.TU.Sc2ySwM_117.3518	845	1359	2307	13087
AagrBONN_evm.TU.Sc2ySwM_117.3519	636	898	2218	3855
AagrBONN_evm.TU.Sc2ySwM_117.352	1	1	12	0
AagrBONN_evm.TU.Sc2ySwM_117.3520	478	732	944	2800
AagrBONN_evm.TU.Sc2ySwM_117.3521	922	1839	4228	20049
AagrBONN_evm.TU.Sc2ySwM_117.3522	415	812	692	3767
AagrBONN_evm.TU.Sc2ySwM_117.3523	263	444	473	2166
AagrBONN_evm.TU.Sc2ySwM_117.3524	5490	8257	5553	20942
AagrBONN_evm.TU.Sc2ySwM_117.3525	61	154	244	1081
AagrBONN_evm.TU.Sc2ySwM_117.3526	481	596	1063	4093
AagrBONN_evm.TU.Sc2ySwM_117.3527	7	14	236	850
AagrBONN_evm.TU.Sc2ySwM_117.3528	169	287	412	1105
AagrBONN_evm.TU.Sc2ySwM_117.3529	367	514	785	2362
AagrBONN_evm.TU.Sc2ySwM_117.353	1	0	12	117
AagrBONN_evm.TU.Sc2ySwM_117.3530	4	7	6067	13494
AagrBONN_evm.TU.Sc2ySwM_117.3531	8	8	18	1
AagrBONN_evm.TU.Sc2ySwM_117.3532	1	12	26	124
AagrBONN_evm.TU.Sc2ySwM_117.3533	11	10	50	67
AagrBONN_evm.TU.Sc2ySwM_117.3534	13	26	44	102
AagrBONN_evm.TU.Sc2ySwM_117.3535	27	53	78	185
AagrBONN_evm.TU.Sc2ySwM_117.3536	334	705	951	2986
AagrBONN_evm.TU.Sc2ySwM_117.3537	654	1182	1207	3888
AagrBONN_evm.TU.Sc2ySwM_117.3538	547	975	1138	3830
AagrBONN_evm.TU.Sc2ySwM_117.3539	42	76	34	218
AagrBONN_evm.TU.Sc2ySwM_117.354	627	1012	1601	5898
AagrBONN_evm.TU.Sc2ySwM_117.3540	0	0	13	45
AagrBONN_evm.TU.Sc2ySwM_117.3541	9	13	153	2414
AagrBONN_evm.TU.Sc2ySwM_117.3542	429	743	859	4519
AagrBONN_evm.TU.Sc2ySwM_117.3543	25	93	958	2545
AagrBONN_evm.TU.Sc2ySwM_117.3544	295	566	598	2462
AagrBONN_evm.TU.Sc2ySwM_117.3545	388	700	755	2515
AagrBONN_evm.TU.Sc2ySwM_117.3546	830	1393	1589	3530
AagrBONN_evm.TU.Sc2ySwM_117.3547	1215	1294	1105	3201
AagrBONN_evm.TU.Sc2ySwM_117.3548	132	191	149	58
AagrBONN_evm.TU.Sc2ySwM_117.3549	1082	1550	1945	4154
AagrBONN_evm.TU.Sc2ySwM_117.355	37	35	79	211
AagrBONN_evm.TU.Sc2ySwM_117.3550	82	153	195	801
AagrBONN_evm.TU.Sc2ySwM_117.3551	84	168	196	404
AagrBONN_evm.TU.Sc2ySwM_117.3552	28	41	34	48
AagrBONN_evm.TU.Sc2ySwM_117.3553	374	678	792	2021
AagrBONN_evm.TU.Sc2ySwM_117.3554	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_117.3555	31	34	42	61
AagrBONN_evm.TU.Sc2ySwM_117.3556	285	335	680	2509
AagrBONN_evm.TU.Sc2ySwM_117.3557	10	22	119	265
AagrBONN_evm.TU.Sc2ySwM_117.3558	55	75	94	396
AagrBONN_evm.TU.Sc2ySwM_117.3559	684	991	1147	4597
AagrBONN_evm.TU.Sc2ySwM_117.356	923	1306	2210	7582
AagrBONN_evm.TU.Sc2ySwM_117.3560	150	152	213	382
AagrBONN_evm.TU.Sc2ySwM_117.3561	155	245	121	109
AagrBONN_evm.TU.Sc2ySwM_117.3562	141	173	106	155
AagrBONN_evm.TU.Sc2ySwM_117.3563	7	15	66	663
AagrBONN_evm.TU.Sc2ySwM_117.3564	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3565	1	1	3	1
AagrBONN_evm.TU.Sc2ySwM_117.3566	84	138	29	142
AagrBONN_evm.TU.Sc2ySwM_117.3567	373	601	47	48
AagrBONN_evm.TU.Sc2ySwM_117.3568	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.3569	98	158	50	149
AagrBONN_evm.TU.Sc2ySwM_117.357	1	2	2490	13604
AagrBONN_evm.TU.Sc2ySwM_117.3570	323	565	53	24
AagrBONN_evm.TU.Sc2ySwM_117.3571	976	2092	2799	6007
AagrBONN_evm.TU.Sc2ySwM_117.3572	203	378	226	458
AagrBONN_evm.TU.Sc2ySwM_117.3573	229	371	3022	5119
AagrBONN_evm.TU.Sc2ySwM_117.3574	593	899	1607	4118
AagrBONN_evm.TU.Sc2ySwM_117.3575	391	591	918	3642
AagrBONN_evm.TU.Sc2ySwM_117.3576	130	102	234	945
AagrBONN_evm.TU.Sc2ySwM_117.3577	229	207	367	1182
AagrBONN_evm.TU.Sc2ySwM_117.3578	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3579	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_117.3580	458	734	101	358
AagrBONN_evm.TU.Sc2ySwM_117.3581	693	938	1237	5048
AagrBONN_evm.TU.Sc2ySwM_117.3582	0	0	8	4
AagrBONN_evm.TU.Sc2ySwM_117.3583	131	206	202	503
AagrBONN_evm.TU.Sc2ySwM_117.3584	0	0	13	1
AagrBONN_evm.TU.Sc2ySwM_117.3585	1369	2460	2660	10983
AagrBONN_evm.TU.Sc2ySwM_117.3586	60	148	287	912
AagrBONN_evm.TU.Sc2ySwM_117.3587	195	439	816	2759
AagrBONN_evm.TU.Sc2ySwM_117.3588	310	427	692	2586
AagrBONN_evm.TU.Sc2ySwM_117.3589	395	533	256	937
AagrBONN_evm.TU.Sc2ySwM_117.359	202	149	284	900
AagrBONN_evm.TU.Sc2ySwM_117.3590	0	0	7	0
AagrBONN_evm.TU.Sc2ySwM_117.3591	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_117.3592	0	0	6	0
AagrBONN_evm.TU.Sc2ySwM_117.3593	10	18	23	54
AagrBONN_evm.TU.Sc2ySwM_117.3594	19	30	24	68
AagrBONN_evm.TU.Sc2ySwM_117.3595	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3596	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3597	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3598	9	9	9	23
AagrBONN_evm.TU.Sc2ySwM_117.3599	6	5	4	15
AagrBONN_evm.TU.Sc2ySwM_117.36	446	630	925	1196
AagrBONN_evm.TU.Sc2ySwM_117.360	28	28	313	1749
AagrBONN_evm.TU.Sc2ySwM_117.3600	2	2	2	1
AagrBONN_evm.TU.Sc2ySwM_117.3601	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3602	45	85	885	1616
AagrBONN_evm.TU.Sc2ySwM_117.3603	64	111	101	341
AagrBONN_evm.TU.Sc2ySwM_117.3604	11	11	13	21
AagrBONN_evm.TU.Sc2ySwM_117.3605	5	6	5	3
AagrBONN_evm.TU.Sc2ySwM_117.3606	3	6	7	4
AagrBONN_evm.TU.Sc2ySwM_117.3607	153	166	311	728
AagrBONN_evm.TU.Sc2ySwM_117.3608	493	633	1926	2947
AagrBONN_evm.TU.Sc2ySwM_117.3609	273	310	592	1924
AagrBONN_evm.TU.Sc2ySwM_117.361	165	250	494	560
AagrBONN_evm.TU.Sc2ySwM_117.3610	3	1	7	1
AagrBONN_evm.TU.Sc2ySwM_117.3611	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3612	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3613	213	347	223	955
AagrBONN_evm.TU.Sc2ySwM_117.3614	113	180	171	147
AagrBONN_evm.TU.Sc2ySwM_117.3615	20	46	49	195
AagrBONN_evm.TU.Sc2ySwM_117.3616	6	5	13	36
AagrBONN_evm.TU.Sc2ySwM_117.3617	16	14	93	456
AagrBONN_evm.TU.Sc2ySwM_117.3618	45	110	154	690
AagrBONN_evm.TU.Sc2ySwM_117.3619	79	60	135	424
AagrBONN_evm.TU.Sc2ySwM_117.362	0	0	8	41
AagrBONN_evm.TU.Sc2ySwM_117.3620	19	36	20	182
AagrBONN_evm.TU.Sc2ySwM_117.3621	2120	2898	2932	5460
AagrBONN_evm.TU.Sc2ySwM_117.3622	338	403	637	2444
AagrBONN_evm.TU.Sc2ySwM_117.3623	2009	2458	1266	3106
AagrBONN_evm.TU.Sc2ySwM_117.3624	322	488	683	2049
AagrBONN_evm.TU.Sc2ySwM_117.3625	52	84	116	249
AagrBONN_evm.TU.Sc2ySwM_117.3626	1386	1613	316	873
AagrBONN_evm.TU.Sc2ySwM_117.3627	154	201	91	417
AagrBONN_evm.TU.Sc2ySwM_117.3628	65	107	83	203
AagrBONN_evm.TU.Sc2ySwM_117.3629	141	189	299	993
AagrBONN_evm.TU.Sc2ySwM_117.3630	80	170	208	657
AagrBONN_evm.TU.Sc2ySwM_117.3631	1	1	761	3102
AagrBONN_evm.TU.Sc2ySwM_117.3632	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3633	0	0	2	1
AagrBONN_evm.TU.Sc2ySwM_117.3634	7	6	9	15
AagrBONN_evm.TU.Sc2ySwM_117.3635	1	2	4	3
AagrBONN_evm.TU.Sc2ySwM_117.3636	11	9	12	38
AagrBONN_evm.TU.Sc2ySwM_117.3637	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3638	41	62	49	45
AagrBONN_evm.TU.Sc2ySwM_117.3639	77	116	109	266
AagrBONN_evm.TU.Sc2ySwM_117.364	0	2	5	0
AagrBONN_evm.TU.Sc2ySwM_117.3640	77	93	146	330
AagrBONN_evm.TU.Sc2ySwM_117.3641	549	501	839	472
AagrBONN_evm.TU.Sc2ySwM_117.3642	0	2	28	19
AagrBONN_evm.TU.Sc2ySwM_117.3643	651	774	1413	4235
AagrBONN_evm.TU.Sc2ySwM_117.3644	101	164	143	846
AagrBONN_evm.TU.Sc2ySwM_117.3645	376	716	7	2
AagrBONN_evm.TU.Sc2ySwM_117.3646	693	1147	1389	6465
AagrBONN_evm.TU.Sc2ySwM_117.3647	0	0	17	73
AagrBONN_evm.TU.Sc2ySwM_117.3648	5	7	179	779
AagrBONN_evm.TU.Sc2ySwM_117.3649	0	0	15	38
AagrBONN_evm.TU.Sc2ySwM_117.365	7	20	52	751
AagrBONN_evm.TU.Sc2ySwM_117.3650	0	0	10	50
AagrBONN_evm.TU.Sc2ySwM_117.3651	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.3652	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3653	0	0	332	1643
AagrBONN_evm.TU.Sc2ySwM_117.3654	702	1090	1400	3463
AagrBONN_evm.TU.Sc2ySwM_117.3655	451	786	1507	6971
AagrBONN_evm.TU.Sc2ySwM_117.3656	751	1339	1447	1704
AagrBONN_evm.TU.Sc2ySwM_117.3657	715	1077	1218	3085
AagrBONN_evm.TU.Sc2ySwM_117.3658	345	609	656	1942
AagrBONN_evm.TU.Sc2ySwM_117.3659	3280	5980	8729	20345
AagrBONN_evm.TU.Sc2ySwM_117.366	916	1464	1489	4881
AagrBONN_evm.TU.Sc2ySwM_117.3660	120	199	185	296
AagrBONN_evm.TU.Sc2ySwM_117.3661	497	850	1304	3403
AagrBONN_evm.TU.Sc2ySwM_117.3662	295	549	777	2618
AagrBONN_evm.TU.Sc2ySwM_117.3663	297	263	642	1592
AagrBONN_evm.TU.Sc2ySwM_117.3664	24	33	5	0
AagrBONN_evm.TU.Sc2ySwM_117.3665	501	707	854	1924
AagrBONN_evm.TU.Sc2ySwM_117.3666	109	199	321	125
AagrBONN_evm.TU.Sc2ySwM_117.3667	58	91	135	228
AagrBONN_evm.TU.Sc2ySwM_117.3668	59	45	76	348
AagrBONN_evm.TU.Sc2ySwM_117.3669	353	447	596	1539
AagrBONN_evm.TU.Sc2ySwM_117.367	3	2	47	99
AagrBONN_evm.TU.Sc2ySwM_117.3670	929	1596	2155	4923
AagrBONN_evm.TU.Sc2ySwM_117.3671	105	119	262	945
AagrBONN_evm.TU.Sc2ySwM_117.3672	14	27	73	126
AagrBONN_evm.TU.Sc2ySwM_117.3673	330	339	796	2171
AagrBONN_evm.TU.Sc2ySwM_117.3674	17	5	23	21
AagrBONN_evm.TU.Sc2ySwM_117.3675	1073	1245	1097	694
AagrBONN_evm.TU.Sc2ySwM_117.3676	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3677	173	283	325	1168
AagrBONN_evm.TU.Sc2ySwM_117.3678	188	263	264	1240
AagrBONN_evm.TU.Sc2ySwM_117.3679	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.368	1	1	28	115
AagrBONN_evm.TU.Sc2ySwM_117.3680	0	0	10	28
AagrBONN_evm.TU.Sc2ySwM_117.3681	140	204	284	909
AagrBONN_evm.TU.Sc2ySwM_117.3682	237	262	327	1176
AagrBONN_evm.TU.Sc2ySwM_117.3683	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_117.3684	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_117.3685	1086	1298	5021	23485
AagrBONN_evm.TU.Sc2ySwM_117.3686	32	60	368	1144
AagrBONN_evm.TU.Sc2ySwM_117.3687	75	141	458	1605
AagrBONN_evm.TU.Sc2ySwM_117.3688	123	149	359	631
AagrBONN_evm.TU.Sc2ySwM_117.3689	392	507	880	2165
AagrBONN_evm.TU.Sc2ySwM_117.369	2552	3246	4303	11824
AagrBONN_evm.TU.Sc2ySwM_117.3690	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_117.3691	4	6	420	5620
AagrBONN_evm.TU.Sc2ySwM_117.3692	357	614	297	805
AagrBONN_evm.TU.Sc2ySwM_117.3693	5	3	50	155
AagrBONN_evm.TU.Sc2ySwM_117.3694	772	1144	729	2541
AagrBONN_evm.TU.Sc2ySwM_117.3695	60	146	328	385
AagrBONN_evm.TU.Sc2ySwM_117.3696	0	0	19	5
AagrBONN_evm.TU.Sc2ySwM_117.3697	1	1	41	64
AagrBONN_evm.TU.Sc2ySwM_117.3698	126	207	741	2244
AagrBONN_evm.TU.Sc2ySwM_117.3699	2474	4414	10016	23084
AagrBONN_evm.TU.Sc2ySwM_117.37	241	380	420	912
AagrBONN_evm.TU.Sc2ySwM_117.370	35	58	59	328
AagrBONN_evm.TU.Sc2ySwM_117.3700	73	72	140	111
AagrBONN_evm.TU.Sc2ySwM_117.3701	747	1018	1654	3589
AagrBONN_evm.TU.Sc2ySwM_117.3702	101	157	22	150
AagrBONN_evm.TU.Sc2ySwM_117.3703	274	445	47	115
AagrBONN_evm.TU.Sc2ySwM_117.3704	157	257	243	1313
AagrBONN_evm.TU.Sc2ySwM_117.3705	20	25	39	25
AagrBONN_evm.TU.Sc2ySwM_117.3706	541	748	392	1197
AagrBONN_evm.TU.Sc2ySwM_117.3707	0	0	0	0
